id,data
"v51295",0
"v51296",3
"v51297",2
"v51298",0
"v51299",0
"v51300",3
"v51301",4
"v51302",3
"v51303",2
"v51304",0
"v51305",2
"v51306",4
"v51307",3
"v51308",1
"v51309",0
"v51310",4
"v51311",0
"v51312",0
"v51313",1
"v51314",2
"v51315",4
"v51316",1
"v51317",0
"v51318",2
"v51319",1
"v51320",2
"v51321",4
"v51322",2
"v51323",4
"v51324",0
"v51325",2
"v51326",3
"v51327",4
"v51328",4
"v51329",1
"v51330",0
"v51331",3
"v51332",2
"v51333",2
"v51334",2
"v51335",3
"v51336",3
"v51337",2
"v51338",4
"v51339",4
"v51340",0
"v51341",2
"v51342",3
"v51343",1
"v51344",3
"v51345",4
"v51346",3
"v51347",4
"v51348",1
"v51349",4
"v51350",0
"v51351",3
"v51352",3
"v51353",1
"v51354",4
"v51355",2
"v51356",4
"v51357",4
"v51358",3
"v51359",3
"v51360",2
"v51361",4
"v51362",3
"v51363",4
"v51364",3
"v51365",3
"v51366",1
"v51367",4
"v51368",3
"v51369",2
"v51370",0
"v51371",3
"v51372",3
"v51373",4
"v51374",2
"v51375",4
"v51376",0
"v51377",4
"v51378",0
"v51379",4
"v51380",0
"v51381",1
"v51382",0
"v51383",0
"v51384",4
"v51385",4
"v51386",2
"v51387",4
"v51388",4
"v51389",4
"v51390",0
"v51391",2
"v51392",3
"v51393",3
"v51394",2
"v51395",3
"v51396",3
"v51397",4
"v51398",1
"v51399",0
"v51400",4
"v51401",1
"v51402",0
"v51403",2
"v51404",3
"v51405",4
"v51406",1
"v51407",2
"v51408",0
"v51409",4
"v51410",4
"v51411",2
"v51412",4
"v51413",3
"v51414",1
"v51415",0
"v51416",1
"v51417",3
"v51418",3
"v51419",3
"v51420",4
"v51421",3
"v51422",0
"v51423",2
"v51424",0
"v51425",1
"v51426",3
"v51427",0
"v51428",4
"v51429",2
"v51430",3
"v51431",0
"v51432",2
"v51433",0
"v51434",4
"v51435",4
"v51436",0
"v51437",4
"v51438",3
"v51439",3
"v51440",0
"v51441",3
"v51442",0
"v51443",1
"v51444",3
"v51445",2
"v51446",0
"v51447",0
"v51448",3
"v51449",2
"v51450",3
"v51451",1
"v51452",4
"v51453",3
"v51454",0
"v51455",1
"v51456",0
"v51457",0
"v51458",2
"v51459",2
"v51460",2
"v51461",0
"v51462",2
"v51463",3
"v51464",4
"v51465",1
"v51466",3
"v51467",2
"v51468",4
"v51469",2
"v51470",1
"v51471",1
"v51472",3
"v51473",1
"v51474",2
"v51475",1
"v51476",4
"v51477",2
"v51478",3
"v51479",2
"v51480",4
"v51481",3
"v51482",2
"v51483",4
"v51484",0
"v51485",4
"v51486",2
"v51487",2
"v51488",2
"v51489",3
"v51490",3
"v51491",0
"v51492",4
"v51493",1
"v51494",3
"v51495",3
"v51496",1
"v51497",3
"v51498",2
"v51499",2
"v51500",1
"v51501",3
"v51502",0
"v51503",4
"v51504",3
"v51505",0
"v51506",2
"v51507",0
"v51508",0
"v51509",1
"v51510",2
"v51511",4
"v51512",1
"v51513",1
"v51514",4
"v51515",3
"v51516",2
"v51517",2
"v51518",0
"v51519",2
"v51520",3
"v51521",0
"v51522",0
"v51523",4
"v51524",3
"v51525",4
"v51526",2
"v51527",3
"v51528",0
"v51529",2
"v51530",0
"v51531",2
"v51532",2
"v51533",1
"v51534",4
"v51535",0
"v51536",2
"v51537",4
"v51538",2
"v51539",1
"v51540",3
"v51541",1
"v51542",1
"v51543",3
"v51544",1
"v51545",0
"v51546",0
"v51547",3
"v51548",2
"v51549",3
"v51550",4
"v51551",2
"v51552",1
"v51553",1
"v51554",2
"v51555",2
"v51556",1
"v51557",2
"v51558",0
"v51559",2
"v51560",2
"v51561",4
"v51562",3
"v51563",2
"v51564",2
"v51565",4
"v51566",3
"v51567",2
"v51568",2
"v51569",3
"v51570",1
"v51571",2
"v51572",3
"v51573",0
"v51574",2
"v51575",2
"v51576",2
"v51577",2
"v51578",2
"v51579",4
"v51580",1
"v51581",3
"v51582",4
"v51583",1
"v51584",3
"v51585",1
"v51586",2
"v51587",0
"v51588",0
"v51589",1
"v51590",4
"v51591",4
"v51592",1
"v51593",0
"v51594",1
"v51595",1
"v51596",2
"v51597",3
"v51598",3
"v51599",0
"v51600",0
"v51601",0
"v51602",0
"v51603",2
"v51604",4
"v51605",2
"v51606",2
"v51607",2
"v51608",1
"v51609",1
"v51610",4
"v51611",1
"v51612",4
"v51613",4
"v51614",4
"v51615",0
"v51616",3
"v51617",3
"v51618",0
"v51619",2
"v51620",1
"v51621",3
"v51622",1
"v51623",3
"v51624",4
"v51625",1
"v51626",0
"v51627",2
"v51628",2
"v51629",2
"v51630",2
"v51631",0
"v51632",1
"v51633",2
"v51634",1
"v51635",2
"v51636",2
"v51637",4
"v51638",3
"v51639",0
"v51640",0
"v51641",4
"v51642",3
"v51643",2
"v51644",2
"v51645",0
"v51646",3
"v51647",4
"v51648",2
"v51649",1
"v51650",3
"v51651",4
"v51652",0
"v51653",1
"v51654",2
"v51655",3
"v51656",3
"v51657",4
"v51658",3
"v51659",0
"v51660",2
"v51661",4
"v51662",4
"v51663",1
"v51664",0
"v51665",1
"v51666",0
"v51667",4
"v51668",2
"v51669",2
"v51670",2
"v51671",4
"v51672",1
"v51673",0
"v51674",0
"v51675",2
"v51676",3
"v51677",4
"v51678",2
"v51679",4
"v51680",4
"v51681",3
"v51682",0
"v51683",3
"v51684",2
"v51685",2
"v51686",3
"v51687",4
"v51688",4
"v51689",4
"v51690",3
"v51691",2
"v51692",1
"v51693",3
"v51694",2
"v51695",0
"v51696",4
"v51697",4
"v51698",0
"v51699",2
"v51700",4
"v51701",0
"v51702",1
"v51703",2
"v51704",3
"v51705",4
"v51706",3
"v51707",3
"v51708",2
"v51709",3
"v51710",1
"v51711",0
"v51712",4
"v51713",1
"v51714",4
"v51715",3
"v51716",2
"v51717",2
"v51718",0
"v51719",3
"v51720",3
"v51721",0
"v51722",0
"v51723",4
"v51724",0
"v51725",1
"v51726",0
"v51727",2
"v51728",2
"v51729",3
"v51730",3
"v51731",2
"v51732",0
"v51733",2
"v51734",4
"v51735",4
"v51736",2
"v51737",0
"v51738",1
"v51739",3
"v51740",4
"v51741",0
"v51742",4
"v51743",2
"v51744",3
"v51745",1
"v51746",4
"v51747",3
"v51748",0
"v51749",0
"v51750",2
"v51751",2
"v51752",2
"v51753",0
"v51754",3
"v51755",4
"v51756",3
"v51757",4
"v51758",1
"v51759",2
"v51760",2
"v51761",4
"v51762",1
"v51763",4
"v51764",3
"v51765",4
"v51766",3
"v51767",1
"v51768",1
"v51769",0
"v51770",4
"v51771",3
"v51772",0
"v51773",4
"v51774",3
"v51775",2
"v51776",4
"v51777",4
"v51778",2
"v51779",4
"v51780",2
"v51781",0
"v51782",4
"v51783",1
"v51784",0
"v51785",0
"v51786",0
"v51787",4
"v51788",2
"v51789",0
"v51790",1
"v51791",0
"v51792",2
"v51793",1
"v51794",0
"v51795",1
"v51796",4
"v51797",3
"v51798",1
"v51799",4
"v51800",2
"v51801",0
"v51802",0
"v51803",0
"v51804",4
"v51805",3
"v51806",0
"v51807",4
"v51808",3
"v51809",2
"v51810",2
"v51811",3
"v51812",1
"v51813",4
"v51814",1
"v51815",4
"v51816",1
"v51817",0
"v51818",3
"v51819",4
"v51820",0
"v51821",3
"v51822",0
"v51823",1
"v51824",2
"v51825",1
"v51826",4
"v51827",4
"v51828",1
"v51829",4
"v51830",2
"v51831",4
"v51832",1
"v51833",4
"v51834",3
"v51835",3
"v51836",3
"v51837",0
"v51838",3
"v51839",1
"v51840",0
"v51841",0
"v51842",4
"v51843",0
"v51844",3
"v51845",0
"v51846",3
"v51847",2
"v51848",0
"v51849",0
"v51850",2
"v51851",1
"v51852",0
"v51853",3
"v51854",2
"v51855",3
"v51856",2
"v51857",1
"v51858",4
"v51859",4
"v51860",4
"v51861",2
"v51862",3
"v51863",3
"v51864",0
"v51865",4
"v51866",3
"v51867",1
"v51868",0
"v51869",4
"v51870",1
"v51871",0
"v51872",2
"v51873",4
"v51874",0
"v51875",2
"v51876",1
"v51877",1
"v51878",4
"v51879",1
"v51880",1
"v51881",3
"v51882",0
"v51883",1
"v51884",2
"v51885",0
"v51886",1
"v51887",4
"v51888",2
"v51889",3
"v51890",2
"v51891",0
"v51892",0
"v51893",4
"v51894",4
"v51895",4
"v51896",2
"v51897",0
"v51898",4
"v51899",4
"v51900",3
"v51901",2
"v51902",2
"v51903",3
"v51904",3
"v51905",2
"v51906",1
"v51907",2
"v51908",4
"v51909",0
"v51910",2
"v51911",3
"v51912",2
"v51913",4
"v51914",4
"v51915",0
"v51916",3
"v51917",3
"v51918",0
"v51919",2
"v51920",2
"v51921",3
"v51922",4
"v51923",2
"v51924",1
"v51925",4
"v51926",1
"v51927",1
"v51928",0
"v51929",4
"v51930",0
"v51931",2
"v51932",1
"v51933",1
"v51934",3
"v51935",3
"v51936",0
"v51937",4
"v51938",4
"v51939",2
"v51940",2
"v51941",2
"v51942",4
"v51943",0
"v51944",4
"v51945",0
"v51946",4
"v51947",4
"v51948",3
"v51949",4
"v51950",2
"v51951",3
"v51952",1
"v51953",0
"v51954",4
"v51955",3
"v51956",3
"v51957",0
"v51958",1
"v51959",0
"v51960",0
"v51961",0
"v51962",3
"v51963",4
"v51964",4
"v51965",1
"v51966",3
"v51967",2
"v51968",3
"v51969",1
"v51970",2
"v51971",2
"v51972",0
"v51973",4
"v51974",3
"v51975",3
"v51976",2
"v51977",4
"v51978",1
"v51979",0
"v51980",1
"v51981",0
"v51982",3
"v51983",3
"v51984",2
"v51985",0
"v51986",4
"v51987",0
"v51988",4
"v51989",1
"v51990",1
"v51991",3
"v51992",2
"v51993",0
"v51994",2
"v51995",2
"v51996",4
"v51997",3
"v51998",2
"v51999",0
"v52000",4
"v52001",2
"v52002",3
"v52003",1
"v52004",3
"v52005",3
"v52006",2
"v52007",3
"v52008",4
"v52009",3
"v52010",2
"v52011",0
"v52012",4
"v52013",1
"v52014",3
"v52015",3
"v52016",0
"v52017",4
"v52018",1
"v52019",4
"v52020",2
"v52021",2
"v52022",4
"v52023",4
"v52024",1
"v52025",3
"v52026",1
"v52027",1
"v52028",2
"v52029",4
"v52030",0
"v52031",3
"v52032",2
"v52033",4
"v52034",3
"v52035",0
"v52036",3
"v52037",4
"v52038",2
"v52039",1
"v52040",1
"v52041",4
"v52042",3
"v52043",4
"v52044",3
"v52045",2
"v52046",3
"v52047",0
"v52048",1
"v52049",0
"v52050",4
"v52051",2
"v52052",0
"v52053",4
"v52054",1
"v52055",2
"v52056",3
"v52057",2
"v52058",1
"v52059",3
"v52060",0
"v52061",0
"v52062",0
"v52063",1
"v52064",2
"v52065",4
"v52066",0
"v52067",3
"v52068",1
"v52069",3
"v52070",2
"v52071",3
"v52072",1
"v52073",2
"v52074",2
"v52075",4
"v52076",3
"v52077",4
"v52078",1
"v52079",4
"v52080",2
"v52081",3
"v52082",4
"v52083",1
"v52084",1
"v52085",2
"v52086",3
"v52087",1
"v52088",2
"v52089",3
"v52090",0
"v52091",1
"v52092",1
"v52093",3
"v52094",1
"v52095",3
"v52096",2
"v52097",3
"v52098",0
"v52099",1
"v52100",2
"v52101",1
"v52102",0
"v52103",0
"v52104",1
"v52105",0
"v52106",2
"v52107",0
"v52108",4
"v52109",1
"v52110",0
"v52111",2
"v52112",0
"v52113",1
"v52114",3
"v52115",3
"v52116",2
"v52117",0
"v52118",2
"v52119",0
"v52120",4
"v52121",3
"v52122",2
"v52123",2
"v52124",2
"v52125",2
"v52126",4
"v52127",4
"v52128",1
"v52129",2
"v52130",4
"v52131",0
"v52132",3
"v52133",1
"v52134",1
"v52135",4
"v52136",3
"v52137",4
"v52138",3
"v52139",1
"v52140",4
"v52141",2
"v52142",3
"v52143",4
"v52144",3
"v52145",2
"v52146",2
"v52147",1
"v52148",3
"v52149",4
"v52150",2
"v52151",1
"v52152",3
"v52153",1
"v52154",1
"v52155",1
"v52156",3
"v52157",0
"v52158",1
"v52159",2
"v52160",4
"v52161",2
"v52162",3
"v52163",4
"v52164",4
"v52165",1
"v52166",1
"v52167",0
"v52168",4
"v52169",1
"v52170",4
"v52171",3
"v52172",4
"v52173",3
"v52174",1
"v52175",4
"v52176",3
"v52177",4
"v52178",3
"v52179",1
"v52180",4
"v52181",4
"v52182",3
"v52183",1
"v52184",2
"v52185",2
"v52186",4
"v52187",1
"v52188",1
"v52189",4
"v52190",1
"v52191",2
"v52192",0
"v52193",1
"v52194",4
"v52195",4
"v52196",2
"v52197",3
"v52198",4
"v52199",0
"v52200",4
"v52201",3
"v52202",3
"v52203",1
"v52204",4
"v52205",1
"v52206",2
"v52207",0
"v52208",2
"v52209",0
"v52210",4
"v52211",1
"v52212",0
"v52213",1
"v52214",0
"v52215",0
"v52216",0
"v52217",2
"v52218",1
"v52219",4
"v52220",2
"v52221",1
"v52222",4
"v52223",4
"v52224",3
"v52225",3
"v52226",2
"v52227",0
"v52228",0
"v52229",4
"v52230",1
"v52231",3
"v52232",3
"v52233",0
"v52234",2
"v52235",4
"v52236",3
"v52237",1
"v52238",4
"v52239",0
"v52240",2
"v52241",3
"v52242",0
"v52243",3
"v52244",1
"v52245",4
"v52246",0
"v52247",1
"v52248",0
"v52249",4
"v52250",2
"v52251",0
"v52252",3
"v52253",0
"v52254",4
"v52255",3
"v52256",0
"v52257",4
"v52258",1
"v52259",4
"v52260",0
"v52261",3
"v52262",2
"v52263",2
"v52264",1
"v52265",2
"v52266",0
"v52267",2
"v52268",4
"v52269",4
"v52270",0
"v52271",2
"v52272",0
"v52273",2
"v52274",3
"v52275",2
"v52276",4
"v52277",1
"v52278",0
"v52279",4
"v52280",1
"v52281",4
"v52282",2
"v52283",1
"v52284",2
"v52285",3
"v52286",0
"v52287",2
"v52288",4
"v52289",0
"v52290",2
"v52291",0
"v52292",4
"v52293",3
"v52294",3
"v52295",3
"v52296",2
"v52297",4
"v52298",0
"v52299",1
"v52300",4
"v52301",3
"v52302",1
"v52303",2
"v52304",3
"v52305",1
"v52306",0
"v52307",0
"v52308",2
"v52309",3
"v52310",4
"v52311",0
"v52312",1
"v52313",4
"v52314",4
"v52315",1
"v52316",4
"v52317",4
"v52318",4
"v52319",3
"v52320",0
"v52321",0
"v52322",3
"v52323",3
"v52324",2
"v52325",3
"v52326",4
"v52327",4
"v52328",1
"v52329",2
"v52330",2
"v52331",2
"v52332",1
"v52333",1
"v52334",4
"v52335",0
"v52336",0
"v52337",3
"v52338",2
"v52339",2
"v52340",1
"v52341",0
"v52342",2
"v52343",2
"v52344",2
"v52345",3
"v52346",2
"v52347",2
"v52348",3
"v52349",4
"v52350",1
"v52351",3
"v52352",2
"v52353",2
"v52354",0
"v52355",4
"v52356",3
"v52357",0
"v52358",2
"v52359",1
"v52360",0
"v52361",3
"v52362",4
"v52363",2
"v52364",3
"v52365",2
"v52366",2
"v52367",2
"v52368",0
"v52369",3
"v52370",1
"v52371",0
"v52372",0
"v52373",1
"v52374",1
"v52375",0
"v52376",1
"v52377",1
"v52378",4
"v52379",1
"v52380",3
"v52381",1
"v52382",0
"v52383",2
"v52384",2
"v52385",1
"v52386",2
"v52387",3
"v52388",2
"v52389",4
"v52390",0
"v52391",2
"v52392",0
"v52393",4
"v52394",0
"v52395",4
"v52396",3
"v52397",1
"v52398",0
"v52399",1
"v52400",2
"v52401",1
"v52402",2
"v52403",4
"v52404",4
"v52405",2
"v52406",0
"v52407",1
"v52408",0
"v52409",1
"v52410",3
"v52411",0
"v52412",1
"v52413",0
"v52414",0
"v52415",4
"v52416",4
"v52417",3
"v52418",0
"v52419",0
"v52420",0
"v52421",0
"v52422",2
"v52423",0
"v52424",0
"v52425",4
"v52426",4
"v52427",0
"v52428",3
"v52429",4
"v52430",4
"v52431",0
"v52432",2
"v52433",0
"v52434",2
"v52435",0
"v52436",3
"v52437",4
"v52438",4
"v52439",3
"v52440",0
"v52441",3
"v52442",1
"v52443",4
"v52444",1
"v52445",4
"v52446",0
"v52447",0
"v52448",4
"v52449",4
"v52450",2
"v52451",0
"v52452",0
"v52453",1
"v52454",4
"v52455",1
"v52456",4
"v52457",1
"v52458",1
"v52459",2
"v52460",0
"v52461",3
"v52462",2
"v52463",2
"v52464",3
"v52465",4
"v52466",3
"v52467",3
"v52468",0
"v52469",4
"v52470",3
"v52471",0
"v52472",1
"v52473",1
"v52474",1
"v52475",4
"v52476",3
"v52477",2
"v52478",4
"v52479",3
"v52480",3
"v52481",3
"v52482",1
"v52483",3
"v52484",0
"v52485",3
"v52486",2
"v52487",2
"v52488",0
"v52489",1
"v52490",0
"v52491",1
"v52492",4
"v52493",0
"v52494",3
"v52495",4
"v52496",1
"v52497",1
"v52498",0
"v52499",0
"v52500",3
"v52501",2
"v52502",3
"v52503",4
"v52504",2
"v52505",0
"v52506",0
"v52507",2
"v52508",4
"v52509",4
"v52510",0
"v52511",4
"v52512",2
"v52513",2
"v52514",0
"v52515",2
"v52516",3
"v52517",0
"v52518",0
"v52519",4
"v52520",4
"v52521",2
"v52522",4
"v52523",2
"v52524",3
"v52525",1
"v52526",2
"v52527",2
"v52528",0
"v52529",0
"v52530",2
"v52531",1
"v52532",2
"v52533",0
"v52534",1
"v52535",4
"v52536",3
"v52537",4
"v52538",1
"v52539",0
"v52540",2
"v52541",2
"v52542",2
"v52543",2
"v52544",2
"v52545",2
"v52546",4
"v52547",3
"v52548",1
"v52549",0
"v52550",1
"v52551",3
"v52552",4
"v52553",3
"v52554",1
"v52555",4
"v52556",2
"v52557",2
"v52558",0
"v52559",4
"v52560",4
"v52561",0
"v52562",2
"v52563",1
"v52564",1
"v52565",4
"v52566",2
"v52567",2
"v52568",1
"v52569",0
"v52570",3
"v52571",3
"v52572",0
"v52573",2
"v52574",0
"v52575",0
"v52576",2
"v52577",0
"v52578",0
"v52579",1
"v52580",0
"v52581",4
"v52582",4
"v52583",1
"v52584",2
"v52585",3
"v52586",4
"v52587",2
"v52588",1
"v52589",2
"v52590",1
"v52591",2
"v52592",2
"v52593",4
"v52594",4
"v52595",1
"v52596",1
"v52597",1
"v52598",1
"v52599",4
"v52600",1
"v52601",1
"v52602",3
"v52603",0
"v52604",2
"v52605",0
"v52606",3
"v52607",0
"v52608",4
"v52609",1
"v52610",0
"v52611",1
"v52612",2
"v52613",1
"v52614",1
"v52615",0
"v52616",0
"v52617",1
"v52618",0
"v52619",1
"v52620",3
"v52621",3
"v52622",3
"v52623",4
"v52624",1
"v52625",3
"v52626",4
"v52627",1
"v52628",4
"v52629",1
"v52630",2
"v52631",3
"v52632",2
"v52633",1
"v52634",3
"v52635",1
"v52636",4
"v52637",1
"v52638",2
"v52639",1
"v52640",1
"v52641",4
"v52642",1
"v52643",1
"v52644",2
"v52645",1
"v52646",4
"v52647",0
"v52648",3
"v52649",2
"v52650",3
"v52651",3
"v52652",4
"v52653",2
"v52654",2
"v52655",4
"v52656",2
"v52657",1
"v52658",2
"v52659",2
"v52660",3
"v52661",1
"v52662",1
"v52663",0
"v52664",3
"v52665",3
"v52666",3
"v52667",2
"v52668",0
"v52669",1
"v52670",1
"v52671",3
"v52672",2
"v52673",0
"v52674",4
"v52675",2
"v52676",4
"v52677",4
"v52678",0
"v52679",4
"v52680",0
"v52681",1
"v52682",2
"v52683",2
"v52684",3
"v52685",3
"v52686",4
"v52687",4
"v52688",0
"v52689",2
"v52690",3
"v52691",4
"v52692",4
"v52693",3
"v52694",1
"v52695",4
"v52696",1
"v52697",3
"v52698",0
"v52699",2
"v52700",0
"v52701",1
"v52702",4
"v52703",2
"v52704",3
"v52705",2
"v52706",1
"v52707",3
"v52708",3
"v52709",4
"v52710",1
"v52711",4
"v52712",0
"v52713",4
"v52714",1
"v52715",2
"v52716",2
"v52717",3
"v52718",2
"v52719",4
"v52720",2
"v52721",1
"v52722",0
"v52723",4
"v52724",2
"v52725",2
"v52726",2
"v52727",0
"v52728",4
"v52729",1
"v52730",0
"v52731",4
"v52732",2
"v52733",0
"v52734",0
"v52735",3
"v52736",3
"v52737",0
"v52738",3
"v52739",2
"v52740",4
"v52741",4
"v52742",4
"v52743",1
"v52744",1
"v52745",3
"v52746",2
"v52747",4
"v52748",2
"v52749",0
"v52750",0
"v52751",2
"v52752",2
"v52753",0
"v52754",4
"v52755",1
"v52756",2
"v52757",4
"v52758",0
"v52759",2
"v52760",2
"v52761",4
"v52762",1
"v52763",3
"v52764",3
"v52765",4
"v52766",1
"v52767",1
"v52768",4
"v52769",2
"v52770",4
"v52771",4
"v52772",4
"v52773",4
"v52774",1
"v52775",4
"v52776",4
"v52777",4
"v52778",3
"v52779",4
"v52780",2
"v52781",1
"v52782",3
"v52783",3
"v52784",2
"v52785",0
"v52786",2
"v52787",4
"v52788",1
"v52789",4
"v52790",1
"v52791",1
"v52792",1
"v52793",0
"v52794",4
"v52795",2
"v52796",2
"v52797",3
"v52798",2
"v52799",4
"v52800",0
"v52801",0
"v52802",1
"v52803",2
"v52804",3
"v52805",2
"v52806",4
"v52807",4
"v52808",0
"v52809",4
"v52810",3
"v52811",1
"v52812",1
"v52813",2
"v52814",0
"v52815",3
"v52816",3
"v52817",3
"v52818",2
"v52819",2
"v52820",3
"v52821",1
"v52822",3
"v52823",4
"v52824",4
"v52825",1
"v52826",2
"v52827",4
"v52828",1
"v52829",1
"v52830",1
"v52831",3
"v52832",3
"v52833",1
"v52834",4
"v52835",3
"v52836",2
"v52837",1
"v52838",3
"v52839",4
"v52840",0
"v52841",0
"v52842",0
"v52843",0
"v52844",2
"v52845",3
"v52846",0
"v52847",4
"v52848",4
"v52849",0
"v52850",2
"v52851",3
"v52852",4
"v52853",2
"v52854",2
"v52855",4
"v52856",2
"v52857",4
"v52858",2
"v52859",1
"v52860",1
"v52861",3
"v52862",4
"v52863",2
"v52864",2
"v52865",1
"v52866",2
"v52867",2
"v52868",0
"v52869",3
"v52870",1
"v52871",1
"v52872",4
"v52873",3
"v52874",4
"v52875",0
"v52876",0
"v52877",3
"v52878",0
"v52879",1
"v52880",0
"v52881",1
"v52882",0
"v52883",3
"v52884",4
"v52885",1
"v52886",2
"v52887",2
"v52888",2
"v52889",3
"v52890",0
"v52891",2
"v52892",3
"v52893",1
"v52894",2
"v52895",3
"v52896",4
"v52897",1
"v52898",2
"v52899",0
"v52900",1
"v52901",1
"v52902",2
"v52903",0
"v52904",0
"v52905",3
"v52906",2
"v52907",2
"v52908",0
"v52909",4
"v52910",0
"v52911",4
"v52912",2
"v52913",4
"v52914",3
"v52915",2
"v52916",0
"v52917",4
"v52918",4
"v52919",3
"v52920",4
"v52921",0
"v52922",0
"v52923",0
"v52924",3
"v52925",2
"v52926",1
"v52927",2
"v52928",2
"v52929",0
"v52930",3
"v52931",2
"v52932",2
"v52933",1
"v52934",3
"v52935",3
"v52936",1
"v52937",4
"v52938",3
"v52939",1
"v52940",1
"v52941",1
"v52942",0
"v52943",4
"v52944",2
"v52945",1
"v52946",0
"v52947",1
"v52948",2
"v52949",0
"v52950",0
"v52951",1
"v52952",3
"v52953",2
"v52954",4
"v52955",3
"v52956",4
"v52957",2
"v52958",0
"v52959",3
"v52960",4
"v52961",0
"v52962",2
"v52963",4
"v52964",3
"v52965",1
"v52966",3
"v52967",3
"v52968",3
"v52969",1
"v52970",1
"v52971",1
"v52972",2
"v52973",3
"v52974",1
"v52975",1
"v52976",0
"v52977",2
"v52978",0
"v52979",2
"v52980",3
"v52981",2
"v52982",1
"v52983",3
"v52984",0
"v52985",4
"v52986",3
"v52987",2
"v52988",3
"v52989",0
"v52990",0
"v52991",3
"v52992",2
"v52993",0
"v52994",2
"v52995",1
"v52996",3
"v52997",4
"v52998",2
"v52999",2
"v53000",2
"v53001",0
"v53002",2
"v53003",1
"v53004",0
"v53005",2
"v53006",3
"v53007",2
"v53008",3
"v53009",0
"v53010",1
"v53011",4
"v53012",0
"v53013",0
"v53014",0
"v53015",1
"v53016",1
"v53017",3
"v53018",3
"v53019",2
"v53020",0
"v53021",4
"v53022",3
"v53023",0
"v53024",4
"v53025",3
"v53026",0
"v53027",1
"v53028",0
"v53029",0
"v53030",0
"v53031",4
"v53032",0
"v53033",2
"v53034",2
"v53035",4
"v53036",4
"v53037",0
"v53038",4
"v53039",1
"v53040",3
"v53041",3
"v53042",0
"v53043",0
"v53044",1
"v53045",2
"v53046",0
"v53047",0
"v53048",0
"v53049",3
"v53050",2
"v53051",4
"v53052",0
"v53053",0
"v53054",1
"v53055",1
"v53056",2
"v53057",0
"v53058",4
"v53059",3
"v53060",3
"v53061",1
"v53062",1
"v53063",2
"v53064",1
"v53065",1
"v53066",1
"v53067",0
"v53068",3
"v53069",2
"v53070",4
"v53071",0
"v53072",2
"v53073",4
"v53074",1
"v53075",2
"v53076",2
"v53077",4
"v53078",1
"v53079",3
"v53080",3
"v53081",1
"v53082",3
"v53083",4
"v53084",2
"v53085",0
"v53086",1
"v53087",0
"v53088",1
"v53089",3
"v53090",3
"v53091",3
"v53092",1
"v53093",3
"v53094",0
"v53095",0
"v53096",1
"v53097",0
"v53098",3
"v53099",0
"v53100",2
"v53101",2
"v53102",4
"v53103",0
"v53104",4
"v53105",4
"v53106",4
"v53107",3
"v53108",2
"v53109",3
"v53110",2
"v53111",3
"v53112",0
"v53113",4
"v53114",2
"v53115",2
"v53116",4
"v53117",3
"v53118",3
"v53119",3
"v53120",3
"v53121",4
"v53122",4
"v53123",2
"v53124",2
"v53125",4
"v53126",3
"v53127",2
"v53128",1
"v53129",2
"v53130",1
"v53131",3
"v53132",2
"v53133",3
"v53134",3
"v53135",1
"v53136",1
"v53137",2
"v53138",1
"v53139",1
"v53140",3
"v53141",0
"v53142",3
"v53143",2
"v53144",1
"v53145",2
"v53146",0
"v53147",2
"v53148",1
"v53149",3
"v53150",4
"v53151",4
"v53152",0
"v53153",1
"v53154",2
"v53155",3
"v53156",2
"v53157",2
"v53158",1
"v53159",4
"v53160",2
"v53161",3
"v53162",4
"v53163",4
"v53164",0
"v53165",0
"v53166",0
"v53167",2
"v53168",0
"v53169",1
"v53170",2
"v53171",2
"v53172",0
"v53173",4
"v53174",1
"v53175",0
"v53176",0
"v53177",1
"v53178",0
"v53179",0
"v53180",2
"v53181",4
"v53182",4
"v53183",0
"v53184",2
"v53185",0
"v53186",3
"v53187",3
"v53188",4
"v53189",3
"v53190",1
"v53191",3
"v53192",3
"v53193",2
"v53194",1
"v53195",4
"v53196",1
"v53197",1
"v53198",4
"v53199",4
"v53200",0
"v53201",4
"v53202",4
"v53203",2
"v53204",1
"v53205",2
"v53206",4
"v53207",4
"v53208",4
"v53209",2
"v53210",4
"v53211",0
"v53212",0
"v53213",0
"v53214",3
"v53215",3
"v53216",1
"v53217",2
"v53218",4
"v53219",1
"v53220",2
"v53221",0
"v53222",0
"v53223",3
"v53224",2
"v53225",0
"v53226",0
"v53227",0
"v53228",1
"v53229",0
"v53230",4
"v53231",2
"v53232",1
"v53233",1
"v53234",2
"v53235",2
"v53236",2
"v53237",2
"v53238",4
"v53239",0
"v53240",2
"v53241",3
"v53242",1
"v53243",3
"v53244",0
"v53245",3
"v53246",4
"v53247",3
"v53248",3
"v53249",2
"v53250",1
"v53251",0
"v53252",0
"v53253",0
"v53254",3
"v53255",0
"v53256",1
"v53257",3
"v53258",0
"v53259",0
"v53260",2
"v53261",2
"v53262",2
"v53263",2
"v53264",2
"v53265",0
"v53266",3
"v53267",0
"v53268",0
"v53269",3
"v53270",4
"v53271",3
"v53272",4
"v53273",1
"v53274",1
"v53275",1
"v53276",1
"v53277",0
"v53278",0
"v53279",2
"v53280",3
"v53281",1
"v53282",1
"v53283",3
"v53284",2
"v53285",3
"v53286",2
"v53287",2
"v53288",3
"v53289",1
"v53290",0
"v53291",2
"v53292",0
"v53293",1
