Post.id|Tag.id|eid_generated
687194937545|9250|99449
687194937558|1410|99450
687194937570|1944|99451
687194937570|5108|99452
687194937570|5151|99453
687194937570|9249|99454
687194937570|11599|99455
687194937570|12262|99456
687194937570|12748|99457
687194937570|14911|99458
824633891380|1538|99459
206158600773|1538|99460
412317030983|1538|99461
412317031004|1538|99462
618475461230|1538|99463
893353368189|1538|99464
274878077575|1538|99465
755914414732|1538|99466
755914414746|1538|99467
549755984539|1538|99468
755914414763|1538|99469
206158600884|1538|99470
962072844999|1538|99471
206158600911|1538|99472
1030792321751|1538|99473
824633891559|1538|99474
412317031180|1538|99475
893353368342|1538|99476
824633891619|1538|99477
206158601007|1538|99478
274878077758|993|99479
274878077758|1995|99480
274878077758|7604|99481
274878077769|976|99482
274878077769|1734|99483
274878077769|2859|99484
274878077769|2870|99485
274878077769|6363|99486
893353368397|1761|99487
893353368397|5875|99488
893353368397|6862|99489
206158601052|1191|99490
206158601052|2034|99491
206158601052|4845|99492
206158601052|7290|99493
206158601052|9074|99494
206158601052|9224|99495
274878077800|1602|99496
274878077800|3044|99497
274878077800|8327|99498
274878077800|9068|99499
274878077800|9162|99500
274878077818|993|99501
274878077818|6958|99502
274878077818|13635|99503
274878077838|1203|99504
274878077838|1602|99505
274878077838|2113|99506
274878077838|6668|99507
274878077838|10866|99508
274878077842|993|99509
274878077842|1984|99510
274878077842|1996|99511
274878077842|2104|99512
274878077842|2905|99513
274878077842|5676|99514
893353368473|1761|99515
893353368473|3038|99516
893353368473|9650|99517
893353368473|14519|99518
893353368473|14575|99519
893353368480|1761|99520
893353368480|6813|99521
893353368480|9401|99522
893353368480|10984|99523
893353368480|13068|99524
206158601124|2829|99525
206158601124|4845|99526
206158601124|7625|99527
274878077877|993|99528
274878077877|1194|99529
274878077877|9214|99530
274878077877|9332|99531
206158601161|2810|99532
206158601161|2821|99533
206158601161|4845|99534
206158601161|9741|99535
206158601161|11408|99536
274878077902|1734|99537
274878077902|5094|99538
274878077902|9040|99539
274878077918|1734|99540
274878077918|5071|99541
274878077918|5280|99542
274878077918|5594|99543
274878077918|6359|99544
274878077918|7584|99545
274878077918|11592|99546
274878077919|1734|99547
274878077919|2851|99548
274878077919|2895|99549
274878077919|6220|99550
274878077919|7019|99551
274878077919|9114|99552
274878077933|1182|99553
274878077933|1204|99554
274878077933|1602|99555
274878077933|2976|99556
274878077933|3036|99557
274878077933|7548|99558
274878077933|9071|99559
274878077933|15266|99560
206158601210|2883|99561
206158601210|4845|99562
206158601210|6312|99563
206158601210|7362|99564
206158601210|7380|99565
206158601210|9035|99566
206158601210|11182|99567
274878077961|1602|99568
274878077961|2859|99569
274878077961|3020|99570
274878077961|6701|99571
274878077961|9717|99572
206158601232|4845|99573
206158601232|5192|99574
206158601232|14178|99575
893353368593|1761|99576
893353368593|5114|99577
893353368593|8637|99578
893353368593|9628|99579
893353368593|14539|99580
893353368593|14991|99581
206158601247|285|99582
206158601247|2803|99583
206158601247|6951|99584
274878077991|285|99585
274878077991|1170|99586
274878077991|5438|99587
549755984954|285|99588
549755984954|2962|99589
412317031490|285|99590
412317031490|5438|99591
549755984980|285|99592
549755984980|14846|99593
549755984994|285|99594
412317031538|285|99595
618475461751|285|99596
618475461751|6438|99597
618475461751|6451|99598
618475461751|10541|99599
962072845449|285|99600
962072845449|2908|99601
549755985042|285|99602
549755985042|5438|99603
962072845459|285|99604
962072845459|2908|99605
412317031586|285|99606
412317031586|1170|99607
412317031607|285|99608
481036508358|285|99609
481036508358|558|99610
481036508358|5162|99611
481036508358|14846|99612
412317031630|285|99613
412317031630|3080|99614
412317031630|4990|99615
412317031630|14846|99616
824633892056|285|99617
274878078191|285|99618
687194938614|285|99619
687194938635|285|99620
755914415381|285|99621
755914415381|2879|99622
206158601498|285|99623
206158601498|5183|99624
687194938663|285|99625
687194938663|1987|99626
824633892155|285|99627
824633892155|14846|99628
343597555008|285|99629
343597555008|2803|99630
687194938692|285|99631
687194938692|1987|99632
687194938692|5183|99633
687194938692|5438|99634
343597555028|285|99635
343597555028|2085|99636
343597555028|5162|99637
412317031773|284|99638
412317031773|1930|99639
412317031792|2206|99640
412317031792|2787|99641
412317031792|5885|99642
412317031792|6412|99643
412317031792|14170|99644
412317031798|1930|99645
755914415495|1444|99646
755914415495|1953|99647
755914415495|2929|99648
755914415495|9344|99649
755914415495|10214|99650
412317031825|2118|99651
412317031825|2206|99652
412317031825|6972|99653
412317031825|7149|99654
412317031825|9027|99655
412317031825|9310|99656
755914415526|1444|99657
755914415526|9064|99658
755914415526|9272|99659
412317031854|2206|99660
412317031854|9300|99661
412317031854|9340|99662
412317031854|9880|99663
412317031867|2206|99664
412317031867|2883|99665
412317031867|3082|99666
412317031867|5621|99667
412317031867|10006|99668
412317031867|12016|99669
412317031888|1930|99670
412317031888|6367|99671
412317031888|9999|99672
412317031888|10218|99673
412317031898|2058|99674
412317031898|2063|99675
412317031898|2206|99676
412317031898|2827|99677
412317031898|9189|99678
412317031898|10349|99679
412317031898|15384|99680
755914415591|1444|99681
755914415591|2783|99682
755914415591|6382|99683
755914415591|9179|99684
755914415591|12051|99685
412317031926|1757|99686
412317031926|5987|99687
412317031926|6704|99688
412317031926|7547|99689
412317031926|10191|99690
755914415614|784|99691
755914415614|1444|99692
755914415614|5068|99693
755914415614|7519|99694
755914415614|11554|99695
755914415614|11848|99696
412317031945|2072|99697
412317031945|2206|99698
412317031945|4847|99699
412317031945|5060|99700
412317031945|6962|99701
412317031945|7502|99702
412317031945|15549|99703
412317031958|2206|99704
412317031958|2818|99705
412317031958|7091|99706
412317031958|10816|99707
412317031958|12071|99708
343597555238|1930|99709
343597555238|6862|99710
343597555238|7149|99711
343597555238|12913|99712
412317031978|6|99713
412317031995|6|99714
481036508738|6|99715
1030792322726|5753|99716
893353369281|2048|99717
893353369281|4863|99718
893353369286|2091|99719
893353369286|4863|99720
893353369286|7555|99721
893353369286|9031|99722
893353369286|12029|99723
893353369300|4863|99724
893353369300|11375|99725
893353369300|12045|99726
893353369321|2038|99727
893353369321|2778|99728
893353369321|4863|99729
893353369321|6411|99730
893353369321|9322|99731
893353369321|10187|99732
893353369321|11228|99733
893353369321|15583|99734
893353369324|576|99735
893353369324|2949|99736
893353369324|2968|99737
893353369324|4863|99738
893353369324|5513|99739
893353369324|6400|99740
893353369324|6913|99741
893353369324|11725|99742
962072846327|591|99743
1030792323082|591|99744
687194939419|591|99745
962072846372|591|99746
824633892910|591|99747
549755985981|591|99748
1030792323138|591|99749
1030792323156|591|99750
1030792323156|2839|99751
618475462742|591|99752
824633892956|591|99753
824633892983|591|99754
687194939534|540|99755
687194939534|7582|99756
893353369746|806|99757
893353369746|2853|99758
893353369746|3103|99759
893353369746|4863|99760
893353369746|5080|99761
893353369746|11030|99762
687194939552|278|99763
687194939552|1763|99764
687194939552|1963|99765
687194939552|2953|99766
687194939552|6978|99767
687194939552|7675|99768
893353369778|469|99769
893353369778|567|99770
893353369778|2056|99771
893353369778|2847|99772
893353369778|2944|99773
893353369778|4863|99774
893353369778|6437|99775
893353369778|7709|99776
893353369778|14580|99777
893353369796|1986|99778
893353369796|4863|99779
893353369796|5176|99780
893353369796|11546|99781
893353369803|2069|99782
893353369803|4863|99783
893353369803|6407|99784
893353369803|7005|99785
893353369803|8767|99786
893353369803|9914|99787
687194939605|540|99788
687194939605|1154|99789
687194939605|5090|99790
687194939605|6426|99791
687194939605|9741|99792
687194939625|540|99793
687194939625|2863|99794
687194939625|3024|99795
893353369841|1761|99796
893353369841|4911|99797
893353369841|5744|99798
893353369841|6584|99799
893353369841|7329|99800
893353369841|7402|99801
893353369841|8638|99802
893353369858|146|99803
893353369858|2079|99804
893353369858|2819|99805
893353369858|4863|99806
893353369858|5268|99807
893353369858|6861|99808
893353369858|9644|99809
893353369858|11134|99810
893353369858|11698|99811
893353369858|15900|99812
893353369876|4863|99813
893353369876|6439|99814
893353369876|7523|99815
893353369876|14453|99816
687194939682|540|99817
687194939682|1999|99818
687194939682|12198|99819
687194939694|1024|99820
687194939694|1963|99821
687194939694|5164|99822
687194939694|5490|99823
687194939694|9688|99824
687194939694|10785|99825
893353369923|2078|99826
893353369923|4863|99827
893353369923|6675|99828
893353369923|7860|99829
893353369923|9335|99830
893353369923|11306|99831
893353369923|12934|99832
893353369925|590|99833
893353369925|4863|99834
893353369925|6805|99835
893353369925|11644|99836
962072846671|395|99837
962072846671|5170|99838
962072846671|5874|99839
962072846671|6878|99840
962072846671|8788|99841
1099511800169|1752|99842
1099511800169|5170|99843
1099511800169|12204|99844
1030792323438|1752|99845
1030792323438|5215|99846
1030792323438|9079|99847
1030792323458|597|99848
1030792323458|1752|99849
1030792323458|3052|99850
1030792323458|6681|99851
1030792323458|9068|99852
1030792323458|11781|99853
687194939842|6|99854
687194939842|776|99855
687194939842|973|99856
687194939842|1188|99857
687194939842|1984|99858
962072846804|6|99859
962072846804|1191|99860
962072846804|9058|99861
618475463133|6|99862
618475463133|776|99863
618475463133|2067|99864
618475463133|9177|99865
755914416616|6|99866
755914416616|2797|99867
962072846828|6|99868
549755986430|6|99869
549755986430|1984|99870
687194939913|1524|99871
687194939913|11595|99872
687194939913|13115|99873
687194939926|1524|99874
687194939926|1766|99875
687194939926|6437|99876
687194939926|7567|99877
687194939926|7581|99878
687194939926|9038|99879
687194939944|1524|99880
687194939944|3019|99881
687194939944|9074|99882
962072847127|593|99883
962072847127|11695|99884
1030792323882|523|99885
1030792323882|1179|99886
1030792323882|1763|99887
1030792323882|2122|99888
1030792323899|523|99889
893353370430|523|99890
893353370430|596|99891
755914416959|523|99892
755914416959|1192|99893
755914416982|523|99894
1099511800676|523|99895
1099511800676|2122|99896
824633893746|523|99897
824633893746|806|99898
824633893756|523|99899
893353370497|523|99900
824633893763|523|99901
824633893763|2023|99902
824633893788|523|99903
824633893788|13816|99904
1030792324004|523|99905
962072847270|523|99906
962072847270|806|99907
893353370552|523|99908
893353370552|596|99909
893353370562|523|99910
893353370562|1763|99911
755914417111|523|99912
893353370586|523|99913
1030792324081|523|99914
1030792324081|9144|99915
755914417151|523|99916
824633893900|523|99917
824633893900|1763|99918
824633893900|9283|99919
824633893900|13866|99920
962072847384|523|99921
755914417193|523|99922
755914417193|806|99923
755914417193|1179|99924
755914417193|11376|99925
343597556830|6|99926
1030792324202|1167|99927
1030792324202|2058|99928
1030792324202|2779|99929
1030792324202|2938|99930
1030792324202|4937|99931
1030792324202|5000|99932
1030792324202|8805|99933
1030792324202|9167|99934
1030792324202|9285|99935
962072847483|1448|99936
962072847483|3065|99937
962072847483|5134|99938
962072847483|7739|99939
962072847483|11647|99940
824633894024|6|99941
824633894297|139|99942
824633894297|5133|99943
481036510859|785|99944
481036510859|1408|99945
481036510859|5553|99946
481036510859|9097|99947
481036510859|9345|99948
1030792324753|205|99949
1030792324753|594|99950
687194941088|205|99951
687194941088|778|99952
687194941088|785|99953
687194941088|1761|99954
687194941103|205|99955
687194941103|2812|99956
687194941103|11312|99957
824633894587|205|99958
824633894587|2983|99959
824633894587|5118|99960
893353371336|205|99961
893353371336|2011|99962
824633894620|205|99963
824633894620|2006|99964
824633894620|2857|99965
824633894620|2883|99966
824633894620|3110|99967
824633894620|11742|99968
687194941175|205|99969
687194941175|2812|99970
687194941175|2857|99971
687194941175|2918|99972
687194941175|7514|99973
687194941175|7538|99974
755914417921|205|99975
755914417921|2056|99976
755914417921|2780|99977
755914417921|2890|99978
755914417921|3028|99979
755914417921|3049|99980
755914417921|7538|99981
755914417921|9613|99982
962072848148|205|99983
962072848148|206|99984
962072848148|1957|99985
962072848148|7514|99986
962072848148|9317|99987
755914417948|205|99988
755914417948|1204|99989
755914417948|2778|99990
755914417948|2871|99991
755914417948|2902|99992
755914417948|3028|99993
755914417948|6439|99994
755914417948|9317|99995
755914417948|9613|99996
1030792324901|205|99997
1030792324901|2056|99998
1030792324901|7514|99999
824633894711|205|100000
824633894711|279|100001
824633894711|2778|100002
824633894711|2812|100003
824633894711|2983|100004
824633894711|5128|100005
687194941258|205|100006
687194941258|1864|100007
687194941258|2056|100008
687194941258|11698|100009
824633894749|205|100010
824633894749|1957|100011
824633894749|2031|100012
824633894749|2825|100013
824633894749|2846|100014
824633894749|2871|100015
824633894749|3028|100016
824633894749|6711|100017
824633894764|205|100018
824633894764|2063|100019
824633894764|2809|100020
824633894764|2871|100021
824633894764|2883|100022
824633894764|3028|100023
824633894764|9613|100024
893353371514|2022|100025
893353371514|2784|100026
893353371514|4863|100027
893353371514|11817|100028
893353371535|775|100029
893353371535|2100|100030
893353371535|4863|100031
893353371535|7519|100032
893353371535|10446|100033
893353371556|1988|100034
893353371556|4863|100035
893353371556|6041|100036
893353371556|7110|100037
893353371556|9353|100038
893353371556|10951|100039
962072848372|395|100040
962072848372|2893|100041
962072848372|5094|100042
962072848372|6401|100043
962072848372|14372|100044
893353371671|6|100045
893353371671|2789|100046
893353371671|6456|100047
893353371671|7604|100048
412317034531|6|100049
412317034531|1749|100050
412317034531|5152|100051
824633894949|6|100052
824633894949|8|100053
824633894949|1611|100054
755914418220|6|100055
755914418220|278|100056
893353371712|6|100057
893353371712|278|100058
137439127636|6|100059
137439127636|1675|100060
137439127636|2778|100061
137439127636|2786|100062
137439127636|2794|100063
274878081120|2023|100064
274878081120|4845|100065
274878081133|1206|100066
274878081133|2788|100067
274878081133|4845|100068
274878081133|5100|100069
274878081133|5445|100070
274878081133|7022|100071
274878081133|9961|100072
137439127679|1406|100073
137439127679|2982|100074
137439127679|8852|100075
137439127679|12295|100076
137439127684|1023|100077
137439127684|1406|100078
137439127684|2050|100079
137439127684|9205|100080
137439127684|10409|100081
137439127684|13042|100082
137439127684|14434|100083
274878081172|281|100084
274878081172|2810|100085
274878081172|4845|100086
274878081172|6456|100087
137439127704|563|100088
137439127704|6359|100089
137439127704|13766|100090
137439127706|1406|100091
137439127706|9478|100092
137439127706|10037|100093
137439127706|12013|100094
137439127706|12229|100095
481036511397|287|100096
481036511397|1444|100097
481036511397|5140|100098
481036511397|12084|100099
481036511397|12243|100100
481036511397|12481|100101
481036511397|13994|100102
481036511404|978|100103
481036511404|1444|100104
137439127734|563|100105
137439127734|2099|100106
137439127734|2789|100107
137439127734|2876|100108
137439127734|6403|100109
137439127734|7451|100110
137439127734|9902|100111
274878081215|1450|100112
274878081215|2034|100113
274878081215|3109|100114
274878081215|4845|100115
274878081215|8604|100116
274878081215|8908|100117
274878081219|2088|100118
274878081219|4845|100119
274878081219|5102|100120
274878081219|9366|100121
274878081219|13967|100122
481036511440|1444|100123
481036511440|5176|100124
481036511440|9343|100125
481036511440|11648|100126
481036511440|12292|100127
274878081247|1952|100128
274878081247|2062|100129
274878081247|2872|100130
274878081247|4845|100131
274878081247|9787|100132
137439127781|563|100133
137439127781|1027|100134
137439127781|1183|100135
137439127781|5140|100136
137439127781|9284|100137
137439127781|12034|100138
481036511481|1444|100139
481036511481|1532|100140
481036511481|2941|100141
481036511481|5097|100142
481036511481|5171|100143
481036511481|7564|100144
549755988224|1612|100145
549755988224|1758|100146
549755988224|5156|100147
549755988224|5165|100148
549755988224|6850|100149
549755988224|7573|100150
549755988224|9087|100151
549755988224|12441|100152
274878081291|3028|100153
274878081291|4845|100154
274878081291|11665|100155
481036511502|561|100156
481036511502|1444|100157
481036511502|9322|100158
481036511516|1444|100159
481036511516|2788|100160
481036511516|9177|100161
481036511516|11604|100162
481036511516|12167|100163
549755988259|781|100164
549755988259|1612|100165
549755988259|1987|100166
549755988259|2887|100167
549755988259|12678|100168
274878081316|4845|100169
274878081316|7020|100170
274878081316|9091|100171
274878081316|11827|100172
274878081320|783|100173
274878081320|4845|100174
274878081320|5086|100175
274878081320|9276|100176
274878081320|13004|100177
274878081325|3017|100178
274878081325|4845|100179
274878081325|5141|100180
274878081325|9170|100181
274878081325|9191|100182
549755988289|1612|100183
549755988289|2780|100184
549755988289|5094|100185
549755988289|5782|100186
549755988289|6949|100187
549755988289|7901|100188
549755988289|11254|100189
137439127890|563|100190
137439127890|2031|100191
137439127890|2066|100192
137439127890|11631|100193
137439127891|563|100194
137439127891|2977|100195
137439127891|5613|100196
137439127891|7689|100197
137439127891|9479|100198
137439127891|11672|100199
137439127891|12426|100200
274878081372|2053|100201
274878081372|4845|100202
274878081372|5165|100203
274878081372|8415|100204
137439127917|1406|100205
137439127917|2903|100206
137439127917|5103|100207
137439127917|7507|100208
137439127917|7589|100209
137439127917|9032|100210
137439127917|9068|100211
137439127917|9180|100212
137439127917|11751|100213
137439127936|563|100214
137439127936|11284|100215
137439127936|12767|100216
274878081411|4845|100217
274878081411|10473|100218
137439127944|563|100219
137439127944|1997|100220
137439127944|2900|100221
137439127944|2961|100222
137439127944|6433|100223
137439127944|7604|100224
137439127944|10370|100225
137439127965|563|100226
137439127965|3005|100227
137439127965|3045|100228
137439127965|8414|100229
824633895695|1747|100230
687194942225|1747|100231
687194942246|1747|100232
687194942246|9058|100233
206158605112|1747|100234
1030792325956|1747|100235
1030792325977|1747|100236
962072849256|1747|100237
755914419052|1747|100238
755914419052|1770|100239
274878081918|1747|100240
481036512141|777|100241
481036512141|1408|100242
206158605211|1197|100243
206158605211|3045|100244
206158605211|4845|100245
206158605211|6999|100246
206158605211|7558|100247
206158605215|138|100248
206158605215|2948|100249
206158605215|4845|100250
206158605215|6971|100251
206158605215|6980|100252
412317035428|1757|100253
412317035428|3027|100254
412317035428|5617|100255
412317035428|7802|100256
412317035428|9337|100257
206158605239|1176|100258
206158605239|4845|100259
206158605239|6424|100260
206158605239|6959|100261
206158605239|15256|100262
206158605253|2088|100263
206158605253|4845|100264
206158605253|5290|100265
206158605253|9187|100266
206158605253|15316|100267
206158605274|4845|100268
206158605274|11609|100269
206158605274|11699|100270
481036512235|1408|100271
481036512235|5089|100272
481036512235|6993|100273
481036512235|10963|100274
206158605294|2021|100275
206158605294|4845|100276
206158605294|4871|100277
206158605294|7969|100278
206158605303|2071|100279
206158605303|4845|100280
206158605303|6421|100281
206158605317|2982|100282
206158605317|4845|100283
206158605317|6412|100284
206158605338|3099|100285
206158605338|4845|100286
206158605338|5113|100287
206158605338|6798|100288
206158605338|7022|100289
206158605338|7548|100290
206158605338|7581|100291
206158605338|8201|100292
206158605338|9595|100293
206158605338|9814|100294
206158605338|11482|100295
481036512289|1408|100296
481036512289|5095|100297
481036512289|6414|100298
481036512289|8925|100299
481036512289|11744|100300
481036512289|13321|100301
481036512298|1408|100302
481036512298|2066|100303
481036512298|2786|100304
481036512298|5158|100305
481036512298|6378|100306
481036512298|7731|100307
481036512298|9088|100308
481036512298|9291|100309
481036512298|14033|100310
412317035568|1757|100311
412317035568|2032|100312
412317035568|2841|100313
412317035568|9088|100314
412317035568|11730|100315
206158605380|1180|100316
206158605380|2095|100317
206158605380|2977|100318
206158605380|4845|100319
206158605380|5067|100320
206158605380|6930|100321
206158605380|11546|100322
206158605380|14186|100323
481036512325|1408|100324
481036512325|2102|100325
481036512325|2850|100326
481036512325|13032|100327
481036512342|1408|100328
481036512342|4982|100329
481036512342|5147|100330
481036512342|5185|100331
481036512342|5625|100332
481036512342|6865|100333
481036512342|9816|100334
481036512342|11821|100335
481036512342|12752|100336
481036512349|784|100337
481036512349|1408|100338
481036512349|2827|100339
481036512349|6403|100340
481036512349|11994|100341
481036512354|1408|100342
481036512354|1670|100343
481036512354|2929|100344
481036512354|5307|100345
481036512354|10945|100346
481036512354|14012|100347
481036512365|1408|100348
481036512365|2903|100349
481036512365|3033|100350
481036512365|3037|100351
481036512365|3064|100352
481036512365|6725|100353
481036512365|8965|100354
481036512365|11534|100355
481036512365|13270|100356
481036512365|14315|100357
206158605426|4845|100358
206158605426|9217|100359
481036512378|206|100360
481036512378|1197|100361
481036512378|1408|100362
481036512378|2010|100363
481036512378|6665|100364
481036512378|6980|100365
481036512378|13347|100366
481036512378|13804|100367
481036512378|14593|100368
481036512394|1408|100369
481036512394|9154|100370
481036512394|9170|100371
206158605456|4845|100372
206158605456|5100|100373
206158605456|5732|100374
206158605456|5795|100375
206158605456|6128|100376
206158605456|7307|100377
206158605456|11582|100378
206158605459|196|100379
206158605459|782|100380
206158605459|2104|100381
206158605459|4845|100382
206158605459|9271|100383
206158605459|10869|100384
481036512412|1408|100385
481036512412|2975|100386
481036512412|9252|100387
206158605475|2868|100388
206158605475|4845|100389
206158605475|9100|100390
412317035700|571|100391
412317035700|1757|100392
412317035700|2869|100393
206158605512|2831|100394
206158605512|4845|100395
206158605512|6041|100396
206158605512|11664|100397
206158605512|12061|100398
481036512463|1408|100399
481036512463|3037|100400
481036512463|11598|100401
481036512463|15588|100402
206158605536|2840|100403
206158605536|4845|100404
206158605536|5393|100405
206158605536|5566|100406
206158605536|6416|100407
206158605536|7569|100408
206158605536|9267|100409
206158605551|2123|100410
206158605551|4845|100411
206158605551|5371|100412
206158605551|8142|100413
206158605551|9264|100414
206158605551|11426|100415
206158605567|1176|100416
206158605567|1991|100417
206158605567|3034|100418
206158605567|4845|100419
206158605567|5371|100420
206158605567|6427|100421
206158605567|15329|100422
481036512523|6|100423
481036512523|1408|100424
481036512523|9300|100425
412317035800|1757|100426
412317035800|1759|100427
412317035800|2094|100428
412317035800|6977|100429
412317035800|9138|100430
412317035800|11195|100431
206158605611|2821|100432
206158605611|4845|100433
206158605611|4899|100434
206158605611|10910|100435
206158605611|11376|100436
893353373475|1761|100437
893353373475|6190|100438
893353373475|7020|100439
893353373475|7566|100440
893353373475|10042|100441
893353373479|1761|100442
893353373479|2856|100443
893353373479|3072|100444
893353373479|5430|100445
893353373479|5827|100446
893353373479|10971|100447
893353373479|12967|100448
893353373500|1761|100449
893353373500|2915|100450
893353373500|9467|100451
893353373500|9760|100452
893353373500|9802|100453
893353373500|10790|100454
893353373500|14269|100455
1030792327006|566|100456
1030792327006|2040|100457
1030792327006|2884|100458
1030792327006|3084|100459
412317036452|1960|100460
549755989946|1960|100461
893353373635|1960|100462
893353373635|5440|100463
343597559751|1960|100464
687194943456|1960|100465
343597559779|1960|100466
755914420211|1960|100467
343597559806|1960|100468
343597559806|5440|100469
412317036548|1960|100470
687194943511|1960|100471
687194943511|5440|100472
755914420263|1960|100473
481036513323|1960|100474
137439129664|1960|100475
137439129684|1960|100476
824633897058|1960|100477
274878083189|1960|100478
618475466883|1960|100479
343597559955|1960|100480
618475466916|1960|100481
618475466926|1960|100482
137439129789|1960|100483
137439129792|1960|100484
343597560008|1960|100485
824633897177|1960|100486
274878083302|1960|100487
274878083302|5440|100488
274878083311|1339|100489
274878083311|2061|100490
274878083311|3021|100491
274878083311|5145|100492
68719653111|471|100493
68719653111|1024|100494
68719653111|1502|100495
68719653111|6491|100496
68719653111|6950|100497
68719653111|11724|100498
68719653122|1195|100499
68719653122|1502|100500
68719653122|4894|100501
68719653122|9316|100502
68719653122|11748|100503
68719653133|524|100504
68719653133|1502|100505
68719653133|5182|100506
68719653133|12018|100507
68719653138|1502|100508
68719653138|2799|100509
68719653138|9127|100510
68719653138|9317|100511
68719653138|11370|100512
274878083364|1339|100513
274878083364|2894|100514
274878083364|2972|100515
274878083364|12526|100516
274878083381|1154|100517
274878083381|1339|100518
274878083381|7950|100519
274878083381|9038|100520
274878083381|9175|100521
274878083381|11547|100522
274878083381|12482|100523
274878083388|576|100524
274878083388|1339|100525
274878083388|9052|100526
274878083388|11532|100527
274878083388|13299|100528
68719653188|775|100529
68719653188|1502|100530
68719653188|2878|100531
68719653188|2879|100532
68719653188|5126|100533
68719653188|5760|100534
68719653188|6404|100535
68719653190|523|100536
68719653190|1502|100537
68719653190|2088|100538
68719653190|6261|100539
68719653190|7147|100540
68719653190|7476|100541
68719653190|12100|100542
68719653190|12261|100543
68719653211|205|100544
68719653211|1502|100545
68719653211|5127|100546
68719653211|7033|100547
68719653211|9172|100548
274878083428|1339|100549
274878083428|3042|100550
274878083428|6963|100551
274878083428|7873|100552
274878083428|12220|100553
274878083439|586|100554
274878083439|796|100555
274878083439|1204|100556
274878083439|1339|100557
274878083439|3013|100558
274878083439|5256|100559
274878083450|1339|100560
274878083450|6950|100561
274878083460|588|100562
274878083460|1339|100563
274878083460|5192|100564
274878083460|5683|100565
274878083460|6411|100566
274878083463|1339|100567
274878083463|2036|100568
274878083463|2903|100569
274878083463|2914|100570
274878083463|9346|100571
274878083463|13196|100572
274878083480|781|100573
274878083480|1339|100574
274878083480|2817|100575
274878083480|2991|100576
274878083480|5071|100577
274878083480|6425|100578
274878083480|6433|100579
274878083480|8524|100580
274878083497|1200|100581
274878083497|1339|100582
274878083497|1989|100583
274878083497|2076|100584
274878083497|7372|100585
274878083833|567|100586
274878083833|586|100587
274878083833|2997|100588
893353374458|567|100589
687194944260|567|100590
687194944260|2997|100591
343597560598|567|100592
343597560598|2997|100593
412317037341|567|100594
343597560611|567|100595
343597560611|5009|100596
687194944304|567|100597
206158607153|567|100598
618475467576|567|100599
137439130436|1409|100600
137439130436|5534|100601
137439130436|9052|100602
137439130436|9827|100603
137439130436|11197|100604
687194944327|800|100605
687194944327|1410|100606
687194944327|2003|100607
687194944327|5144|100608
687194944327|6582|100609
137439130451|287|100610
137439130451|786|100611
137439130451|1409|100612
137439130451|2782|100613
137439130451|6801|100614
137439130451|9302|100615
137439130451|11299|100616
137439130451|14931|100617
687194944355|1410|100618
687194944355|2081|100619
687194944355|2915|100620
687194944355|9163|100621
687194944355|12135|100622
687194944363|1410|100623
687194944363|2912|100624
687194944363|5193|100625
687194944363|11613|100626
687194944363|12238|100627
687194944363|12260|100628
137439130496|1409|100629
137439130496|9477|100630
137439130496|15866|100631
687194944401|1179|100632
687194944401|1410|100633
687194944401|1533|100634
687194944401|2813|100635
687194944421|1410|100636
687194944421|2863|100637
687194944421|2923|100638
687194944421|6389|100639
687194944421|6970|100640
687194944421|9048|100641
687194944421|12159|100642
687194944422|1410|100643
687194944422|11590|100644
687194944422|11622|100645
755914421165|1860|100646
755914421165|6410|100647
893353374655|565|100648
481036514250|565|100649
1030792328142|565|100650
343597560789|1937|100651
343597560789|2978|100652
343597560789|5437|100653
343597560789|8659|100654
343597560789|9307|100655
343597560789|11538|100656
343597560789|14430|100657
343597560795|1937|100658
343597560795|2851|100659
343597560795|3068|100660
343597560795|7286|100661
687194944484|799|100662
687194944484|1944|100663
687194944484|3011|100664
687194944484|7604|100665
687194944484|9246|100666
687194944741|1518|100667
755914421490|1518|100668
755914421490|1989|100669
962072851699|1448|100670
962072851713|1448|100671
962072851713|2952|100672
962072851713|8609|100673
962072851713|9294|100674
962072851728|1448|100675
962072851728|2913|100676
962072851728|6798|100677
962072851728|7003|100678
962072851728|7555|100679
962072851728|9349|100680
962072851728|10828|100681
962072851749|580|100682
962072851749|1448|100683
962072851749|2821|100684
962072851749|2832|100685
962072851749|3057|100686
962072851749|5155|100687
962072851749|6894|100688
962072851749|6981|100689
962072851749|7235|100690
962072851749|9195|100691
962072851749|12040|100692
481036514606|1444|100693
481036514606|2109|100694
481036514606|9346|100695
481036514606|9486|100696
481036514606|11999|100697
481036514607|6|100698
481036514607|788|100699
481036514607|1444|100700
687194944827|777|100701
687194944827|1944|100702
687194944827|2876|100703
687194944827|6427|100704
687194944827|9353|100705
824633898318|1621|100706
824633898318|5595|100707
824633898318|11647|100708
687194944861|6|100709
687194944881|6|100710
687194944881|1759|100711
755914421801|1658|100712
893353375505|472|100713
893353375505|2043|100714
893353375505|3093|100715
1030792329181|210|100716
687194945505|4|100717
687194945505|590|100718
687194945505|6953|100719
755914422244|141|100720
755914422244|568|100721
1030792329195|141|100722
1030792329195|2008|100723
893353375746|141|100724
893353375746|1417|100725
687194945565|1765|100726
687194945565|1944|100727
687194945565|2944|100728
687194945565|9338|100729
687194945565|9360|100730
687194945582|1944|100731
687194945582|8075|100732
